lang	text	created_at	coordinates.type	coordinates.coordinates.0	coordinates.coordinates.1	timestamp_ms	language_detections.0.confidence	source	place.country_code	place.url	place.country	place.place_type	place.bounding_box.type	place.bounding_box.coordinates.0.0.0	place.bounding_box.coordinates.0.0.1	place.bounding_box.coordinates.0.1.0	place.bounding_box.coordinates.0.1.1	place.bounding_box.coordinates.0.2.0	place.bounding_box.coordinates.0.2.1	place.bounding_box.coordinates.0.3.0	place.bounding_box.coordinates.0.3.1	place.full_name	place.name	id	user.lang	user.statuses_count	user.description	user.friends_count	user.url	user.time_zone	user.name	user.followers_count	user.screen_name	user.location	user.location_geocoding.type	user.location_geocoding.coordinates.0	user.location_geocoding.coordinates.1	user.favourites_count	user.geo_enabled	user.id	user.listed_count
pt	Partiu correr 🤘🏻	Tue May 17 16:57:54 +0000 2016				1463504274933	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5524b796309058b5.json	United Kingdom	city	Polygon	-0.336055	51.527592	-0.336055	51.602799	-0.190226	51.602799	-0.190226	51.527592	Brent, London	Brent	732616144826306560	en	31667	⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Tudo aquilo que você me deseja, que volte em dobro pra você ...	191	http://maktbzz.tumblr.com	London	Manndi ⭐️	307	ManndiOlanda	London	Point	-0.1276473	51.5073219	1748	true	182340623	3
und	"No puc deixar d'escoltar ""Avança vianant"" @manel  #Jocompeteixo insuperable!"	Tue May 17 17:14:30 +0000 2016				1463505270156	6.96	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	732620319094132737	es	57	Phd Student - Investigación en ética empresarial, liderazgo y feminismo           http://eticaydemocracia.uji.es/maria-medina-vicent/	539	https://uji.academia.edu/MariaMedina		Maria Medina-Vicent	156	MMVicent	Universitat Jaume I	Point	0.6242375	41.6094224	74	true	2166447630	5
und	"No puc deixar d'escoltar ""Avança, vianant"" @GrupManel #Jocompeteixo insuperable!"	Tue May 17 17:15:59 +0000 2016				1463505359502	5.25	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	732620693838430208	es	57	Phd Student - Investigación en ética empresarial, liderazgo y feminismo           http://eticaydemocracia.uji.es/maria-medina-vicent/	539	https://uji.academia.edu/MariaMedina		Maria Medina-Vicent	156	MMVicent	Universitat Jaume I	Point	0.6242375	41.6094224	74	true	2166447630	5
und	M'ha costat anys arribar a una tècnica de pronòstic de què sortirà a examen. L'he perfeccionat a l'últim examen del màster. Massa tard.	Tue May 17 17:19:01 +0000 2016				1463505541148	5.89	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json	United Kingdom	city	Polygon	-0.112442	51.5068	-0.112442	51.522161	-0.073379	51.522161	-0.073379	51.5068	City of London, London	City of London	732621455716929536	en	5454	Interactive Design & Computing MSc student @UniWestminster, TV addict and (new) Londoner. || \n\nUI/UX Design & Interaction Design. Let's talk!!	303	http://nuriaquero.com	Greenland	Núria Quero	224	NuriaQueroB	London, England	Point	-0.1276473	51.5073219	1358	true	99333282	7
und	@duff_el @nancetron @MrsAudiac @CharadesForNil @coffeedogsUK NOOOOOOOO!!!	Tue May 17 18:06:41 +0000 2016				1463508401527	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/536ff8978c2dae6b.json	United Kingdom	city	Polygon	-0.368615	51.729772	-0.368615	51.775108	-0.272269	51.775108	-0.272269	51.729772	Saint Albans, East	Saint Albans	732633453016014850	en	23174	Front-end dev at @snyksec. Talks about pattern libraries and game console browsers. Awkward at parties.	369	http://www.maban.co.uk	Prague	Anna Debenham	13825	anna_debenham	London	Point	-0.1276473	51.5073219	62556	true	9655342	903
es	@JoanPoquiMD    florencastor  ets en tot els  fregats  jajajaja #robosrealmadrid   jajaja  bonanit @JoanPoquiMD https://t.co/bkAQXXcpAc	Tue May 17 18:57:57 +0000 2016				1463511477475	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	732646354477023235	es	2997	mas que un sentimiento, mas  que una pasion, mas que una devocion,mas que un amor, mas que un club 1899 fcb para siempre eterno.	813		Madrid	florenvitoacs	981	antiratacloaca	euzkadi	Point	-99.1601452	19.4769954	19154	true	274914218	9
en	@manicstmania yeeeey! 💪🏻🎉 ttyl	Tue May 17 19:13:34 +0000 2016				1463512414625	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	732650285168988160	es	141885	⌛️	919		Santiago	☘	1289	imlikesunday		Point	0	0	24635	true	119225135	24
und	@AdriaAlbets  quina rao  te  el  pamies molt  de anys  sense  rascar bola   molt  de caminada pel  desert @AdriaAlbets    bonanit	Tue May 17 19:25:21 +0000 2016				1463513121187	4.22	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	732653248704811008	es	3062	mas que un sentimiento, mas  que una pasion, mas que una devocion,mas que un amor, mas que un club 1899 fcb para siempre eterno.	815		Madrid	florenvitoacs	980	antiratacloaca	euzkadi	Point	-99.1601452	19.4769954	19155	true	274914218	9
ht	@HamedYousef_ @ma5aleel_95 @Leon_AlSuwaidi \nM5lel fog el chairman 😂	Tue May 17 20:31:18 +0000 2016				1463517078300	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/01c7ed8caf11e8b2.json	United Kingdom	city	Polygon	-0.228589	51.477225	-0.228589	51.530348	-0.149791	51.530348	-0.149791	51.477225	Kensington, London	Kensington	732669846039711744	en	9760		898			Khalid Alkhoori	280	5aled_93	"Abu Dhabi - Manchester "	Point	-71.4547891	42.9956397	98	true	383940847	2
und	@cocacola_papi 🏃🏾🏃🏾🏃🏾	Tue May 17 20:51:57 +0000 2016				1463518317688	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/08be9e4ebe3d037d.json	United Kingdom	city	Polygon	-0.080028	51.48432	-0.080028	51.545341	0.009989	51.545341	0.009989	51.48432	Poplar, London	Poplar	732675044409761792	en	2744	Christian. Lover of Christ. Snapchat:braemma14 Instagram: http://officialmannys.world	211	http://www.youtube.com/c/TheSketchBassist	Casablanca	Manny	199	OfficialEmsWrld	London, England	Point	-0.1276473	51.5073219	374	true	443200782	0
und	"@elsmatins @emparmoliner ""parlant-vos en castellà queridos subditos del reino de España??""Això en una tele publica, I a sobre donant lliçons"	Tue May 17 20:58:03 +0000 2016				1463518683683	3.75	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/09ba692cbddfc92c.json	United Kingdom	city	Polygon	-0.254563	51.463873	-0.254563	51.532901	-0.177653	51.532901	-0.177653	51.463873	Hammersmith, London	Hammersmith	732676579504054272	en	90		51		Casablanca	Juan Pérez	7	joanperezes		Point	0	0	7	true	250107791	0
und	@CalSeville #SanDiegoSuperChargers	Tue May 17 21:01:00 +0000 2016				1463518860529	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/3fdbe358937b4fb9.json	United Kingdom	city	Polygon	-0.033364	51.749617	-0.033364	51.780631	0.012116	51.780631	0.012116	51.749617	Hoddesdon, East	Hoddesdon	732677321249988612	en	12446	One of the World's 3 Essex Cricket & Tennessee Titans Supporters	200		London	Adam Foxcroft	223	ADFoxcroft	Hoddesdon, Hertfordshire	Point	-0.015042	51.76000699999999	1844	true	56069155	6
und	En el nostre viatge a Londres hem fet una parada al mític estadi de Londres. #FedacSVflytoLondon #passioxeducar https://t.co/wrmeDdedjm	Tue May 17 21:16:23 +0000 2016	Point	0.0338089	51.4268205	1463519783084	4.65	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/58f909abfd95e133.json	United Kingdom	city	Polygon	-0.074547	51.414087	-0.074547	51.494127	0.038567	51.494127	0.038567	51.414087	Lewisham, London	Lewisham	732681190726062080	ca	1473		129	http://www.fedac.cat/santvicenc	Madrid	FEDAC Sant Vicenç	594	FEDACSantVicenc	Sant Vicenç de Castellet	Point	1.8646252	41.6681599	38	true	370230077	11
und	*•✿•* FELIÇ ANIVERSARI, estupenda Montse ! Et desitjo molta salut, molta felicitat i molts… https://t.co/aJ3iX84cYc	Tue May 17 21:49:38 +0000 2016	Point	-0.08777778	51.50805556	1463521778219	3.57	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json	United Kingdom	city	Polygon	-0.112442	51.5068	-0.112442	51.522161	-0.073379	51.522161	-0.073379	51.5068	City of London, London	City of London	732689558928756736	fr	1618	Born in VALLS (Tarragona-Catalunya) - Décorateur céramiste - LEERS-NORD (Belgium). Fan de la Colla Joves Xiquets de Valls !	44	http://leers-nord-libre-et-direct-live.skynetblogs.be	Greenland	Lluís Güell-Jornet	77	loulouleloup	LEERS-NORD (Belgium)	Point	3.2718413	50.6876942	969	true	80817162	7
es	Les convido de mi inferioridad moral 🤘🏽	Tue May 17 22:06:00 +0000 2016				1463522760751	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/7f55e839e1715da2.json	United Kingdom	city	Polygon	-0.111476	51.419425	-0.111476	51.509947	-0.029731	51.509947	-0.029731	51.419425	Camberwell, London	Camberwell	732693679966683136	en	80337	Architect, writer, educator eduardo.mcintosh@mcintosh-hidalgo.com Columbia University Alumnus / WE ACCEPT BITCOIN	912	http://www.mcintosh-hidalgo.com	London	Eduardo McIntosh	2732	edmac78	London-Guayaquil	Point	-79.9223592	-2.1709979	53929	true	162323929	174
pt	@pqpberenda partiu	Tue May 17 22:12:12 +0000 2016				1463523132258	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/695b360b8171c433.json	United Kingdom	city	Polygon	-0.019481	51.525469	-0.019481	51.564174	0.069473	51.564174	0.069473	51.525469	Stratford, London	Stratford	732695238179966976	en	2504	snap: Gabriellylucena	136	http://Instagram.com/gablucena_		Gabrielly	272	gablucena_	London	Point	-0.1276473	51.5073219	569	true	3411326776	0
pt	Coldplay deixa-me derrotada.	Tue May 17 23:21:06 +0000 2016				1463527266453	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/4f060a213b552e5f.json	United Kingdom	city	Polygon	-0.403988	51.55309	-0.403988	51.638576	-0.270137	51.638576	-0.270137	51.55309	Harrow, London	Harrow	732712578250592256	pt	129064	Provavelmente por aí a escrever fotografia. ⌛\n\nAbeiruh ✈ London.	398	http://redtube.com	Casablanca	blue	1925	anonymousisblue	"a bianca é a melhor "	Point	0	0	121182	true	1475648671	13
en	@els_chalmzy love you els💚	Tue May 17 23:56:41 +0000 2016				1463529401913	8.19	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/569c1d39d5de5775.json	United Kingdom	city	Polygon	0.074802	51.408761	0.074802	51.478931	0.188938	51.478931	0.188938	51.408761	Bexley, London	Bexley	732721535019065344	en	4334		506		Amsterdam	Lady Harriett Moore	571	HarriettMoore1	"Worthing/london "	Point	0.006898	51.5336982	383	true	398807250	1
und	@___tessabrklyn 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😭😭😭😭😂😂	Wed May 18 04:19:57 +0000 2016				1463545197437	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/1eccff5b77dbb122.json	United Kingdom	city	Polygon	0.045148	51.423888	0.045148	51.512916	0.133501	51.512916	0.133501	51.423888	Eltham, London	Eltham	732787786248519684	en	10642	Currently under construction	434			justice	601	AnneHarlem		Point	0	0	3186	true	621737092	0
en	@AmberCarlon8 thaaaanks amb 💕💕	Wed May 18 08:46:14 +0000 2016				1463561174229	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/544762ebf7fda780.json	United Kingdom	city	Polygon	-0.142058	51.518552	-0.142058	51.575301	-0.076305	51.575301	-0.076305	51.518552	Islington, London	Islington	732854797771153408	en	22595	liverpool➡️london dancer- the urdang academy. insta: @abbishallcross	664		Amsterdam	abbi	1593	abbishallcross		Point	0	0	3882	true	217839907	7
es	@museoreinasofia @radio3_rne @GrupManel grandes Manel! ❤️❤️❤️😄	Wed May 18 08:59:50 +0000 2016				1463561990860	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/4393349f368f67a1.json	United Kingdom	city	Polygon	-0.15191	51.410792	-0.15191	51.509887	-0.078902	51.509887	-0.078902	51.410792	Lambeth, London	Lambeth	732858222969786368	en	844	Mexican and Londoner in equal measure. Wahaca Activist. Spanish indie and Colombian cumbia lover. Corbynist & Jarvis Cockerist. Follow me on Insta: paofererod	884			Pao Fere	403	chicapulp	London	Point	-0.1276473	51.5073219	1345	true	234372499	6
und	No feu cas dels molts estirabots d Boris Johnson en la campanya del #Brexit Tots, molt pensats Penseu-hi en els d Donald Trump @ARA_mon	Wed May 18 09:19:51 +0000 2016				1463563191451	5.85	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/26b0db32cfda0432.json	United Kingdom	city	Polygon	-0.06111	51.549969	-0.06111	51.648542	0.023642	51.648542	0.023642	51.549969	Walthamstow, London	Walthamstow	732863258613436418	en	4325	Periodsta-ARA, novel.lista 'El avión de madera' (Candaya), 'La noia d'Aberdeen' (RBA), 'En busca del señor Kaplan', 'L'esquelet de formigó'   RT not endrsment	1222	https://londonbcn.wordpress.com/2015/11/30/les-ficcions-del-proces-una-provocacio/		Quim Aranda	514	ArandaQuim	Londres	Point	-0.1277583	51.5073509	205	true	2319739146	20
fr	@tonifreixa  cuand  o veurem  si ets   veritat ??  bon dia  mestre @tonifreixa https://t.co/v6utIyLvhp	Wed May 18 10:42:01 +0000 2016				1463568121015	5.29	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	732883934703460352	es	3168	mas que un sentimiento, mas  que una pasion, mas que una devocion,mas que un amor, mas que un club 1899 fcb para siempre eterno.	817		Madrid	florenvitoacs	986	antiratacloaca	euzkadi	Point	-99.1601452	19.4769954	19155	true	274914218	9
en	Plou 😍	Wed May 18 11:21:05 +0000 2016				1463570465643	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/038247c1b5bb34c9.json	United Kingdom	city	Polygon	-0.033551	51.436221	-0.033551	51.506788	0.06353	51.506788	0.06353	51.436221	Greenwich, London	Greenwich	732893768786059266	es	3932	Spanish •  fashion design • based in London	298		Madrid	Charles	421	benaventelanga	London, United Kingdom	Point	-0.1276473	51.5073219	5079	true	2800100001	5
es	@JORDI_ANJAUMA  y de  dineros  que sabemos  @JORDI_ANJAUMA  ???	Wed May 18 11:56:33 +0000 2016				1463572593661	5.4	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	732902694340415488	es	3296	mas que un sentimiento, mas  que una pasion, mas que una devocion,mas que un amor, mas que un club 1899 fcb para siempre eterno.	817		Madrid	florenvitoacs	990	antiratacloaca	euzkadi	Point	-99.1601452	19.4769954	19157	true	274914218	9
es	@fyguinhas tu és cega	Wed May 18 13:04:55 +0000 2016				1463576695771	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/4f060a213b552e5f.json	United Kingdom	city	Polygon	-0.403988	51.55309	-0.403988	51.638576	-0.270137	51.638576	-0.270137	51.55309	Harrow, London	Harrow	732919899836850178	pt	129309	Provavelmente por aí a escrever fotografia. ⌛\n\nAbeiruh ✈ London.	399	http://redtube.com	Casablanca	blue	1926	anonymousisblue	"a bianca é a melhor "	Point	0	0	121355	true	1475648671	13
und	@elsscola 😂😂😂😂😂😂	Wed May 18 13:11:18 +0000 2016				1463577078700	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5f73d127c7ccf9d9.json	United Kingdom	city	Polygon	-0.161749	51.294332	-0.161749	51.42353	-0.023517	51.42353	-0.023517	51.294332	Croydon, London	Croydon	732921505957437440	en	33732	Aries	543		Amsterdam	Cath Wood	927	cathwood_	Surrey	Point	-122.801094	49.1044302	13566	true	44693796	5
nl	@Carretero77 Hv u seen Rog...?	Wed May 18 13:12:22 +0000 2016				1463577142472	6.4	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/3798b82d031ee49c.json	United Kingdom	city	Polygon	-0.254269	51.379947	-0.254269	51.441804	-0.124309	51.441804	-0.124309	51.379947	Merton, London	Merton	732921773436612608	en	62675	Tennis fan/Fedfan. Radio 4/good TV	327			Susie	857	pandsreid	London, England	Point	-0.1276473	51.5073219	117524	true	897702366	37
und	@ell_spencex ahhhhh! 👀🙌🏼	Wed May 18 13:35:38 +0000 2016				1463578538030	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/071b7c1bd7a4d674.json	United Kingdom	city	Polygon	-0.020854	51.779096	-0.020854	51.796383	0.019293	51.796383	0.019293	51.779096	Saint Margarets, East	Saint Margarets	732927626831134720	en	88422	doing a sponsored skydive, in aid of Teenage Cancer Trust. Would be wonderful if you could sponsor me. http://www.justgiving.com/DanielPullenSkydive	1748			Dan Pullen	2186	danmfc90	Essex	Point	0.4690888	51.7343313	40411	true	258893426	22
en	@Carretero77 hey! Go find Rog!	Wed May 18 14:06:36 +0000 2016				1463580396698	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/3798b82d031ee49c.json	United Kingdom	city	Polygon	-0.254269	51.379947	-0.254269	51.441804	-0.124309	51.441804	-0.124309	51.379947	Merton, London	Merton	732935422649769985	en	62688	Tennis fan/Fedfan. Radio 4/good TV	327			Susie	857	pandsreid	London, England	Point	-0.1276473	51.5073219	117560	true	897702366	37
en	4eva trolling @c0llisions	Wed May 18 14:30:19 +0000 2016				1463581819900	3.41	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/26b0db32cfda0432.json	United Kingdom	city	Polygon	-0.06111	51.549969	-0.06111	51.648542	0.023642	51.648542	0.023642	51.549969	Walthamstow, London	Walthamstow	732941391991611392	en	23435	You can take the girl out of the valleys...	409		London	Gemma Morgan	363	gemisnursey	London	Point	-0.1276473	51.5073219	10620	true	41804737	4
